date,hashtag
11/23/18,"['#blackfriday', '#blackfriday2018', '#blackfridayd', '#blackfridays', '#christmasatthepalace', '#countdowntochristma', '#cyberweekend', '#design', '#ellefashioncrush', '#fash', '#flarexpolit', '#freebiefriday', '#happythankg', '#hookem', '#inspo', '#kkwbeauty', '#kkwbody', '#kkwfragrance', '#marypoppin', '#miumiuclub', '#prad', '#sal', '#veryblackfriday']"
11/24/18,"['#avon', '#beautyblog', '#blog', '#bloggersw', '#blous', '#bootcut', '#cas', '#christianlouboutin', '#christmas', '#christmasgifts', '#cyberweekend', '#ebayd', '#ebayrocteam', '#fendigiftwheel', '#giftidea', '#giveaway', '#gymnasticsl', '#inspo', '#knittop', '#luckybrand', '#makeup', '#marcjacobsmadison', '#megachristmas18', '#miumiuclub', '#nailpol', '#pkblackfriday', '#pkblackfriday18', '#prada365', '#purecolorenvy', '#readingeg', '#shopsmal', '#sigmabrush', '#xmasgift', '#xmasgiftidea']"
11/25/18,"['#blackfridayweekend', '#cybermonday', '#cyberweek', '#dfw', '#ebay', '#giftsforh', '#inspo', '#luxurylifestyl', '#manhat', '#miraclesofchristma', '#nhlpeachy', '#nlal', '#personalizedjewelry', '#pkblackfriday', '#prada365', '#pradaresort19', '#recycledbead', '#sundayfunday', '#thailand', '#upcycledbead']"
11/26/18,"['#abhxamrezy', '#bestskinev', '#bridaldress', '#bridalgown', '#burberrygift', '#christmasgiftideas', '#cybermonday', '#cybermondayd', '#dirtyjohn', '#eyeshadow', '#fashionaward', '#fendigiftwheel', '#giveaway', '#givingtuesday', '#gordonvonstein', '#interview', '#kevintekinel', '#landsendholiday', '#marcjacobsmadison', '#mondaymood', '#mot', '#nljade', '#paperbeadart', '#paperbeadcraft', '#selectmendoitbet', '#skintip', '#velvetlip', '#weddingfash', '#weddingstyl', '#weshowyouhow']"
11/27/18,"['#aquam', '#baby2baby', '#barby', '#beautybay', '#bha', '#bha18', '#bookreview', '#burberrygift', '#ckholiday', '#culturedrebel', '#cybermonday2018', '#docmcstuffin', '#fashionfut', '#fashtech', '#futureoffash', '#givingtuesday', '#holidaygiftguid', '#justplaytoy', '#kissesatchristma', '#luxurytravel', '#madeinnyc', '#marcjacobsmadison', '#mayward', '#meangirl', '#michaelk', '#moverandshak', '#newwindow', '#pearljewelry', '#peoplearepeopl', '#phoenix', '#pierpaolopicciol', '#playboyxmissguid', '#playfr', '#review', '#ritaor', '#shopcovet', '#shopetsy', '#smartfabr', '#stellachees', '#stonyfield', '#stonyfieldorg', '#thankunext', '#topshopit', '#travelblog', '#traveltuesday', '#tuesdayshoesday', '#tuesdaythought', '#valentinoprefall19', '#valentinotky', '#veryversaceholiday']"
11/28/18,"['#abctvev', '#adobecreativemeetup', '#benefitbrow', '#bofvo', '#booty', '#brexit', '#bridesmaid', '#burberryjewellery', '#char', '#ckholiday', '#fragr', '#giftguid', '#got', '#gqforgap', '#holidaygiftguid', '#holidayseason', '#hotelt3', '#humpday', '#interiordesign', '#lifesize2', '#londonislovinit', '#luxurytravel', '#manhat', '#marypoppinsreturn', '#mortalengin', '#muse', '#playboyxmissguid', '#playfr', '#socc', '#topchef', '#twgartists', '#weddingwednesday', '#wednesdaywisdom', '#zaranewin']"
11/29/18,"['#access', '#bofvo', '#bridalgown', '#creed2', '#dermalex', '#designplaydisrupt', '#drapersaward', '#emilyblunt', '#fun', '#heel', '#holidayvib', '#marypoppin', '#marypoppinsreturn', '#mod', '#recip', '#rockcenterxma', '#singlep', '#stock', '#thisis', '#thursdaymot', '#thursdaythought', '#weddingfash', '#weddingstyl']"
11/30/18,"['#25waystogucci', '#acnestudio', '#beautyboss', '#biconebead', '#bofvo', '#creed2', '#crueltyfr', '#ellebeautyspot', '#fbf', '#flashbackfriday', '#fre', '#fridayfeel', '#givingon', '#goodnesscirc', '#holidaysarecom', '#holidayvib', '#kohlscash', '#lastchancekitch', '#marypoppin', '#marypoppinsreturn', '#mymillennialdivorc', '#paperbeadart', '#partn', '#phantomfashion30', '#popcult', '#prefall2019', '#priyankachopr', '#thailand', '#thankunext', '#thewindow', '#vuelioblogaward', '#whomademycloth', '#whyiswitch', '#xma']"
12/1/18,"['#adventcalend', '#amazonkidsandfamy', '#apt9', '#ar', '#baby', '#beautybay', '#blous', '#bookreview', '#bootcut', '#broww', '#cas', '#decemb', '#denim', '#dessert', '#disney', '#elleweekend', '#endaid', '#findyoursparkl', '#gap', '#gettingmarry', '#giftguid', '#holidaysarecom', '#jimurobot', '#knittop', '#mr', '#mycalvin', '#neckty', '#nickjona', '#palmspringsc', '#plasticsurgeon', '#poshmark', '#pradagift', '#priyankachopr', '#recyc', '#sandiego', '#saturdaynight', '#sing', '#snoop', '#sonom', '#southerncharm', '#sum', '#tie', '#toy', '#tun', '#vsfashionshow', '#worldaidsday']"
12/2/18,"['#27oldbondstreet', '#adv', '#adventcalend', '#balmainxbeyont', '#biconebead', '#calend', '#chanelmetiersdart', '#christmascovered', '#collection2', '#cybersunday', '#decemb', '#elleweekend', '#ggmarmont', '#globalcit', '#imacelebr', '#mandela100', '#megachristmas18', '#priz', '#selfcaresunday', '#sunday', '#versaceny', '#versaceprefall19', '#vsfashionshow', '#xfact']"
12/3/18,"['#abhxamrezy', '#atelierversac', '#bush41', '#chanelmetiersdart', '#chloegirls', '#christmascovered', '#conversexmiley', '#crabbypeachy', '#diorprefal', '#dirtyjohn', '#ellefashionspot', '#georgehwbush', '#grammy', '#happy', '#horoscop', '#houseoffras', '#lifesize2', '#lvcruise', '#macpatrickstarr', '#madisonavenu', '#mandela100', '#mikeashley', '#newwindow', '#newyorknot', '#ngvgala', '#nhlpeachy', '#oscardelarent', '#pradagift', '#prefal', '#qtheholidays', '#smallscreensc', '#sportypeachy', '#starlinkgam', '#stockingstuff', '#versac', '#versaceny', '#versaceprefall19', '#versacess19', '#vsfantasybra', '#vsfashionshow', '#vsxmarykatrantzou', '#whomwemiss', '#wondermommy']"
12/4/18,"['#amazonkidsandfamy', '#artbasel', '#barrelbead', '#bead', '#beadshop', '#bridalhair', '#cadairy', '#captainmarvel', '#christmas2018', '#collab', '#convoswithclair', '#craftsupply', '#diy', '#elfontheshelf', '#fendiflipb', '#follow', '#gigihadid', '#goldenglob', '#ic', '#imacelebr', '#jewelryst', '#journoalert', '#madeinchelse', '#marcjacobsmadison', '#mtholiday', '#neverflysolo', '#paypalcandoth', '#pumpr', '#reduxgrung', '#stockingstuff', '#styledauct', '#traveltuesday', '#turnerpr', '#twgartists', '#zaranewin']"
12/5/18,"['#ai', '#artbasel', '#atelierversac', '#believeindream', '#belowdeck', '#bombassbrow', '#chanel', '#chanelinnyc', '#chanelmetiersdart', '#che', '#christmas2018', '#cout', '#designmiam', '#fashionaward', '#fashionindustry', '#gameofthron', '#giv', '#jlchristmas', '#kimjon', '#lvcruise', '#m61bestglow', '#maryqueenofscot', '#movinglov', '#mrsmaisel', '#mytheres', '#nlapril', '#otd', '#partywear', '#rhod', '#secretsant', '#starsindy', '#theamericanmem', '#thismorn', '#versacecelebr', '#wcw', '#womendesign']"
12/6/18,"['#12daysofhb', '#5xl', '#amazonkidsandfamy', '#artbasel', '#beautybayxsaffyb', '#betheparty', '#collab', '#designmiam', '#destinationguess', '#ellefashionspot', '#europeanstylebead', '#giftmeguess', '#goldenglob', '#handmadejewelry', '#heal', '#hollysmusthav', '#hwjunglestyle', '#ido', '#jwanderson', '#kohlscash', '#letsmasterth', '#mayward', '#movinglov', '#mrsmaisel', '#mtholiday', '#nlria', '#nlriat', '#non', '#paperbeadjewelry', '#paperjewelry', '#pres', '#remembering41', '#rg', '#riccardotisc', '#sabinemarcel', '#salonpeachy', '#sneak', '#southerncharm', '#storest', '#thebachel', '#thursdaythought', '#viviennewestwood', '#womenofwor']"
12/7/18,"['#10crosby', '#12daysofchriselle', '#5xl', '#adv', '#adventcalend', '#aprilashley', '#arianagrand', '#artbaselmiam', '#billboard', '#burberry', '#christmascovered', '#ckholiday', '#competit', '#decemb', '#destinationguess', '#diamondjewelry', '#din', '#dogsarelov', '#dolcegabban', '#edwardtricom', '#fendipeekaboo', '#fridayfeel', '#gameofthron', '#germany', '#grammy', '#jenniferaniston', '#letsmasterth', '#lunch', '#macysbeliev', '#madeinita', '#maryqueenofscot', '#miam', '#miumiuedit', '#movinglov', '#nik', '#partn', '#pottiteam', '#priz', '#rg', '#shesaidy', '#tgif', '#theamericanmem', '#viviennewestwood', '#watch', '#womendesign', '#womeninmus']"
12/8/18,"['#10crosby', '#abhsoftglam', '#armanist', '#artbasel', '#azteam', '#christmasmarket', '#coach', '#coachshangha', '#destinationguess', '#dgfattoamano', '#dogsarelov', '#dolcegabban', '#dragrac', '#dresd', '#dresdengermany', '#elietahar', '#fantasticbeast', '#fend', '#fendipeekaboo', '#germany', '#giorgioarman', '#giorgioarmanipr', '#harrypot', '#leofar', '#madeinita', '#miumiuedit', '#nlchelsi', '#pottiteam', '#pradamodemiam', '#pradapeopl', '#renatabrosin', '#skin', '#starw', '#traveldy', '#valentinoonlov']"
12/9/18,"['#alin', '#andreaskronth', '#bargain', '#blous', '#bootcut', '#cas', '#christmas2018', '#doctorwho', '#forever21', '#gap', '#girl', '#giveback', '#gown', '#hippy', '#knittop', '#libertychristma', '#mus', '#mycalvin', '#nlchelsi', '#pottiteam', '#rel', '#riccardotisc', '#snl', '#strictly', '#sum', '#sundaymorn', '#tie', '#travel', '#tun', '#viviennewestwood', '#weddingreceiv']"
12/10/18,"['#adv', '#adventcalend', '#atelierversac', '#balmainre19', '#barrelbead', '#best', '#bohobead', '#bohostyl', '#chloespring19', '#chocol', '#christmascovered', '#competit', '#decemb', '#dogsarelov', '#dumplin', '#dwtsjuniors', '#fashionaward', '#fashionscoutfamy', '#femin', '#fragr', '#fre', '#giveaway', '#giveback', '#gqhype', '#hamsforhung', '#handb', '#holidaygiftidea', '#kuwtk', '#letsmasterth', '#londonpeachy', '#lvgifts', '#maryqueenofscot', '#meghanmarkl', '#mondaymood', '#myfeministicon', '#myjamesavery', '#naomicampbel', '#netflix', '#nhlpeachy', '#nlcaroline', '#nllizzie', '#nordstrom', '#pradaedit', '#pradapeopl', '#pradass19', '#priz', '#remarkablewom', '#rho', '#roundbead', '#smallscreensc', '#sportypeachy', '#swarovsk', '#sweepstak', '#tamp', '#venuswilliam', '#win']"
12/11/18,"['#2018', '#ad', '#best', '#blackmenfash', '#blackmenstyl', '#boot', '#bossbab', '#britishfashionaward', '#bumbleb', '#candl', '#christmassweetsweek', '#clarewaightkel', '#creatorsunit', '#davidbeckham', '#davidsim', '#dereklam', '#douglashart', '#drive2learn', '#editorialrequest', '#eyeshadow', '#fairygodmoth', '#fashionaward', '#fashionawards2018', '#friend', '#fw19', '#givenchy', '#greenmonday', '#hom', '#journoalert', '#letsmasterth', '#margotrobby', '#maryqueenofscot', '#mentalheal', '#michaeljackson', '#miucciaprad', '#mrswilson', '#nlcaroline', '#nlchloe', '#nlgabrielle', '#nljayme', '#nlkiya', '#nllizzie', '#nlsam', '#nlsara', '#partyseason', ""#pumprules'"", '#request', '#revitaliftchalleng', '#saoirseron', '#shoutout', '#stevemackey', '#sweepstak', '#traveltuesday', '#tuesdaythought', '#win']"
12/12/18,"['#12daysoffeminists', '#adida', '#candl', '#carinbackoff', '#christmassweetsweek', '#dglovesmilano', '#dgrinascente', '#drinkforjoy', '#familytravel', '#fashionbombday', '#guccijewelry', '#insidespac', '#inspir', '#inspiringquot', '#iot', ""#ishaambani's"", '#itshowyouframeit', '#lasvega', '#let', '#meganfox', '#michelleobam', '#moreplantsmoreway', '#nik', '#nlfleur', '#remarkablewom', '#request', '#secondact', '#sex', '#solotravel', '#tcfturns10', '#theappr', '#theresamay', '#wednesday', '#wednesdaywisdom']"
12/13/18,"['#12daysoffeminists', '#aquam', ""#belowdeck's"", '#blackmir', '#bloggingbranson', '#candl', '#cat', '#chloespring19', '#contest', '#ellefashionspot', '#emilyblunt', '#gqgreatesthits', '#guccijewelry', '#hgg2018', '#joanofarcbry', '#juliahett', '#lisaeldridg', '#lvparfums', '#marypoppinsreturn', '#myfeministicon', '#nik', '#peachyandthec', '#redcarpet', '#remarkablewom', '#riverd', '#secondact', '#sex', '#sleep', '#theitmom']"
12/14/18,"['#adam', '#bestdressedm', '#billboard', '#celeb', '#chloespring19', '#christmasjumperday', '#diykit', '#entertowin', '#friday', '#girlpow', '#givegap', '#glamskank', '#gqgreatesthits', '#gqhype', '#holidayvib', '#inspir', '#intothespidervers', '#janebirkin', '#jewelryspac', '#moststylishshowdown', '#newmus', '#newmusicalert', '#newmusicfriday', '#newprofilep', '#onup', '#ouremmelin', '#priz', '#spacerbead', '#theholiday', '#upgradeyourself', '#xfactor2018']"
12/15/18,"['#allstars4', '#badgleymischka30', '#barrelbead', '#bestbuy', '#ff', '#girlinmiumiu', '#heidib', '#inspir', '#lvcruise', '#mblash', '#metallicbead', '#moststylishshowdown', '#nlchloe', '#paperbead', '#paperbeadjewelry', ""#rhoc's"", '#spaint', '#tind']"
12/16/18,"['#2018', '#best', '#chanelwatch', '#christmassweetsweek', '#countdowntochristma', '#evagreen', '#fashionedit', '#hallmarky', '#horoscop', '#internationalteaday', '#katemiddleton', '#katemoss', '#kissesatchristma', '#livepd', '#livepdn', '#matteb', '#moststylishshowdown', '#spon', '#sweepstak', '#theappr', '#whomyouknow']"
12/17/18,"['#arianagrand', '#beccabff', '#colorworld', '#dgeyewear', '#diykit', '#editorialrequest', '#giorgioarman', '#hypebeastkick', '#instacol', '#longread', '#loveisland', '#lvparfums', '#mayward', '#missunivers', '#newyearsev', '#nordenbladet', '#pr', '#sandrabullock', '#sweepstak', '#trendcouncil', '#yellow']"
12/18/18,"['#armanigift', '#azteam', '#calvinkleind', '#carpoolkaraok', '#christmaspeachy', '#ckholiday', '#contest', '#dancingon', '#datommaso', '#dgeyewear', '#dglovesroma', '#food', '#giveaway', '#guccigift', '#holidayparty', '#holidaypeachy', '#hypebeastkick', '#hypebeaststyl', '#journoalert', '#keiraknightley', '#manchesterunit', '#marypoppinsreturn', '#newwindow', '#paperjewelry', '#sez', '#styleblog', '#styledy', '#styleguid', '#sweepstak', '#sweepstakesentry', '#travelblog', '#trend_council', '#trendforecast', '#tuesdayshoesday', '#tuesdaythought', '#versaceeverywh', '#vicemovy', '#wdweventchat', '#world']"
12/19/18,"['#2018', '#aladdin', '#amberheard', '#anim', '#avon', '#barbourchristma', '#bespok', '#best', '#celt', '#christmaspeachy', '#cout', '#daveandninaxma', '#dglovesroma', '#giftsforhim', '#heartth', '#holidaypeachy', '#hscrowns', '#johnlecar', '#lecar', '#loveact', '#marcoovando', '#newyear', '#nhlpeachy', '#nlamyg', '#nlria', '#nyfw', '#poshmark', '#qual', '#recipeidea', '#smallscreensc', '#styletip', '#thenightm', '#thisladyathom', '#visiblewom', '#wcw', '#whomwemiss', '#winterclass']"
12/20/18,"['#aladdin', '#amazondel', '#bespok', '#coutureknit', '#custom', '#dglovesroma', '#dress', '#gettingcozy', '#joanofarcbry', '#lastminut', '#limitless', '#lscwinterfun', '#madeintheus', '#mdlla', '#mtsnowguide', '#pawpatrol', '#pr', '#qual', '#retweet', '#rhobh', '#scif', '#selfesteem', '#storest', '#target', '#tradit', '#trend_council', '#trendforecast']"
12/21/18,"['#7daysout', '#adv', '#adventcalend', '#armanigift', '#baby', '#babygutcheck', '#bag', '#carpoolkaraok', '#christmascovered', '#competit', '#craftkit', '#decemb', '#disneysmmc', '#herb', '#holidayvib', '#homedec', '#light', '#married2m', '#miraclesofchristma', '#nowfresh', '#onthebasisofsex', '#priz', '#scotland', '#starlinkgam', '#sweepstak', '#theamericanmem', '#win', '#wintersolst', '#wwhl']"
12/22/18,"['#apt9', '#avenu', '#blous', '#bootcut', '#cas', '#chico', '#christmascountdown', '#clearances', '#convers', '#forever21', '#gettingcozy', '#glit', '#hippy', '#homedec', '#jessejenkin', '#jinglearoundtheclock', '#knittop', '#makeup', '#mium', '#money', '#nlria', '#nlriat', '#nowfresh', '#paparazz', '#papsnap', '#reduxgrung', '#reemacrass19', '#secondact', '#trend_council', '#trendforecast', '#valentino', '#work']"
12/23/18,"['#christmasmovies', '#clearances', '#ferragamoholiday', '#pizz', '#rhony', '#sundaymorn']"
12/24/18,"['#12daysoffeminists', '#alltogethernow', '#charsfavoriteth', '#christianlouboutin', '#christmaseve', '#dolceandgabban', '#ellefashionspot', '#enterlouboutinworld', '#f4f', '#famy', '#followback', '#handmadebycjco', '#handmadecoast', '#handmadejewelry', '#happyholiday', '#merrychristma', '#mgwv', '#navidad', '#nlcaroline', '#paperjewelry', '#prada365', '#pradaaugmentedsunset', '#redsol', '#retweet', '#sant', '#springbeads', '#stellamaxwel', '#teamfollowback', '#tfbjp', '#trumpresign']"
12/25/18,"['#askpol', '#christmasday', '#christmaseve2018', '#happychristma', '#happyholiday', '#manhat', '#merrychrisma', '#merrychristma', '#quizma', '#spicegirl']"
12/26/18,"['#500aday', '#azteam', '#boxingday', '#christmasday2018', '#clearances', '#dgwomen', '#diamond', '#doublewear', '#eng', '#fashionfilmfest', '#followtrain', '#happyholiday', '#leopard', '#lushlab', '#mgwv', '#nlamyd', '#nllara', '#nlsara', '#protip', '#rodart', '#springbeads', '#teamfollowback', '#tfbjp', '#tm1dn']"
12/27/18,"['#7daysout', '#abcmurd', '#americascup', '#beinternetawesom', '#betterwithbay', '#blackmir', '#clearances', '#dgwomen', '#doctorwho', '#eastend', '#f21xcosmicspace', '#familylink', '#lauramercy', '#lmy', '#lunarossachalleng', '#lushlab', '#mua', '#newyear', '#newyearsev', '#nye', '#pradacup', '#springbeads', '#thursdaythought']"
12/28/18,"['#a4team', '#bandersnatch', '#bathart', '#bollywood', '#celebritystyl', '#cfdayearinfashion', '#dgmen', '#fashionbombday', '#giorgioarmanipr', '#goodgrief', '#hmman', '#instafash', '#instastyl', '#jewelry', '#menstyl', '#mobilel', '#newyear', '#newyearsev', '#newyearsresolv', '#nlamyg', '#nye', '#nye2019', '#queen', '#read', '#sportsbead', '#springbeads', '#vogueteam']"
12/29/18,"['#3below', '#a4team', '#biconebead', '#enigm', '#fashionbombday', '#instafash', '#instastyl', '#lbloggers', '#mnyitlook', '#newyearsresolv', '#patrioticbead', '#sexdy', '#springbeads', '#styl', '#superstaymatteink', '#tcfturns10', '#ukgiftho', '#vega', '#vogueteam', '#wearabletech', '#yearinreview']"
12/30/18,"['#2019', '#bespok', '#coachny', '#cout', '#coutureknit', '#custom', '#ebay', '#etsyshop', '#fashiontech', '#floralbead', '#fruitandveg', '#handmad', '#handmadeonetsy', '#handmadest', '#instafash', '#madeintheus', '#mymillennialdivorc', '#nltriinu', '#qual', '#sexdy', '#tradit', '#verymerrypair', '#vogueteam']"
12/31/18,"['#2019', '#coachny', '#congrat', '#gwenstefan', '#happy', '#happy2019', '#happynewyear', '#happynewyear2019', '#jessejenkin', '#justagirl', '#justagirlvega', '#miumiucroisiere19', '#newyear', '#newyear2019', '#newyearsev', '#nlcaroline', '#nye', '#nye2018', '#nye2019', '#prallst', '#tcmparty']"
1/1/19,"['#2019', '#citymin', '#congrat', '#disneyparksl', '#docmcstuffin', '#doctorwho', '#handmadebycjco', '#handmadest', '#happy', '#happy2019', '#happynewyear', '#happynewyear2019', '#libertysciencec', '#lscwinterfun', '#newyear', '#newyearsday', '#projectrunway', '#tcfturns10', '#ukblog', '#veganu', '#vimeo', '#winterclass']"
1/2/19,"['#abhglit', '#acnestudio', '#backtowork', '#beyont', '#birdbox', '#bollywood', '#celebr', '#celebritystyl', '#congrat', '#crochet', '#dryjanu', '#fashionbombday', '#fashionbombm', '#focalbead', '#handmadeho', '#instafash', '#instastyl', '#kareenakapoorkh', '#luth', '#mensstyl', '#mycalvin', '#nlamyg', '#prad', '#prallst', '#resolv', '#roundbead', '#snapscar', '#stevenmeisel', '#sultrypalet', '#veganu', '#versaceedit', '#versaceresort19', '#weddingreceiv']"
1/3/19,"['#backtowork', '#birdbox', '#bracelet', '#break', '#crochet', '#digitalmarket', '#diy', '#fallwinter1819', '#goldenglob', '#gucc', '#januaryblu', '#lfwm', '#libertyreset', '#liketkit', '#losangel', '#luth', '#mdlla', '#nailart', '#newyearresolv', '#nlriat', '#oc', '#pottiteam', '#prallst', '#rhond', '#shop', '#snapscar', '#throwbackthursday', '#thursdaymot', '#timesup', '#valentino2018bestof', '#versaceresort19']"
1/4/19,"['#access', '#advancednightrepair', '#birdbox', '#clarewaightkel', '#dereklam', '#etsy', '#fbf', '#flashbackfriday', '#followfriday', '#fridayfeel', '#fridaymot', '#goldenglob', '#intern', '#januaryblu', '#juic', '#latetilleight', '#lfwm', '#libertyreset', '#luth', '#manhat', '#newyork', '#newyorknot', '#nlcaroline', '#nlgabrielle', '#nyc', '#peachydeeg', '#peachyspick', '#pen', '#pradass19', '#resta', '#ring', '#sigmabrush', '#storm', '#survivingrkel', '#terrifictakeout', '#thebachel', '#vbdoverst', '#vint', '#whitegold', '#whomwemiss', '#youretheworst']"
